,year,province,health,social_media,sex,birth_year,immigrant,marital_status,education,emp_status,sector,social_class,life_satis,age,employed,female
922,2020,CA-ON Ontario,Good,Daily,Male,1971,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Unemployed,Private business or industry,Lower middle class,6,49,0,0
923,2020,CA-QC Quebec,Good,Weekly,Male,1948,I am born in this country,Separated,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Private business or industry,Upper middle class,6,72,0,0
924,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1957,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private non-profit organization,Working class,7,63,1,0
925,2020,CA-AB Alberta,Fair,Less than monthly,Male,1950,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,7,70,0,0
926,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1995,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Student,Government or public institution,Upper middle class,7,25,0,1
927,2020,CA-ON Ontario,Good,Less than monthly,Female,1954,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Upper middle class,10,66,0,1
928,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1987,I am an immigrant to this country (born outside this country),Married,Master or equivalent (ISCED 7),Part time (less than 30 hours a week),Private business or industry,Lower middle class,9,33,0,0
929,2020,CA-ON Ontario,Fair,Weekly,Female,1957,I am an immigrant to this country (born outside this country),Married,Don't know,Homemaker not otherwise employed,Government or public institution,Working class,6,63,0,1
930,2020,CA-QC Quebec,Poor,Daily,Female,1995,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,6,25,1,1
931,2020,CA-ON Ontario,Very good,Weekly,Female,2000,I am an immigrant to this country (born outside this country),Single,Post-secondary non-tertiary education (ISCED 4),Student,Private business or industry,Lower class,6,20,0,1
932,2020,CA-ON Ontario,Good,Daily,Female,2000,I am born in this country,Single,Upper secondary education (ISCED 3),Student,Government or public institution,Working class,8,20,0,1
933,2020,CA-AB Alberta,Poor,Daily,Female,1987,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Unemployed,Not applicable; Never had a job,Working class,4,33,0,1
934,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1998,I am an immigrant to this country (born outside this country),Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,22,1,1
935,2020,CA-QC Quebec,Good,Daily,Female,2001,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private business or industry,Lower middle class,7,19,0,1
936,2020,CA-BC Colombie-Britannique,Good,Never,Male,1968,I am born in this country,Separated,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Working class,4,52,1,0
937,2020,CA-BC Colombie-Britannique,Very good,Monthly,Male,1998,I am an immigrant to this country (born outside this country),Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,22,1,0
938,2020,CA-BC Colombie-Britannique,Good,Monthly,Female,1994,I am born in this country,Single,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private non-profit organization,Working class,6,26,1,1
939,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1990,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Homemaker not otherwise employed,Private business or industry,Upper middle class,8,30,0,1
940,2020,CA-ON Ontario,Good,Weekly,Male,1990,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,30,1,0
941,2020,CA-MB Manitoba,Very good,Daily,Male,1990,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,10,30,1,0
942,2020,CA-NB Nouveau-Brunswick,Good,Never,Female,1982,I am born in this country,Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,38,1,1
943,2020,CA-ON Ontario,Good,Daily,Female,1992,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,28,1,1
944,2020,CA-ON Ontario,Fair,Weekly,Male,1988,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,32,1,0
945,2020,CA-QC Quebec,Very good,Daily,Female,1963,I am born in this country,Single,Master or equivalent (ISCED 7),Retired/pensioned,Government or public institution,Upper middle class,9,57,0,1
946,2020,CA-AB Alberta,Good,Never,Female,1959,I am born in this country,Single,Upper secondary education (ISCED 3),Other,Not applicable; Never had a job,Lower class,7,61,0,1
947,2020,CA-ON Ontario,Fair,Monthly,Female,2001,I am born in this country,Single,Upper secondary education (ISCED 3),Student,Not applicable; Never had a job,Lower class,6,19,0,1
948,2020,CA-QC Quebec,Good,Daily,Male,1944,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,7,76,0,0
949,2020,CA-QC Quebec,Good,Weekly,Female,1987,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,33,1,1
950,2020,CA-QC Quebec,Good,Daily,Female,1973,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,47,1,1
951,2020,CA-AB Alberta,Very poor,Less than monthly,Male,1996,I am born in this country,Single,Early childhood education (ISCED 0) / no education,Unemployed,Not applicable; Never had a job,Lower class,1,24,0,0
952,2020,CA-ON Ontario,Good,Daily,Female,1990,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,30,1,1
953,2020,CA-PE Ile-du-Prince-Edouard,Very good,Less than monthly,Male,1964,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,56,1,0
954,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Never,Female,1967,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Other,Private business or industry,Lower middle class,4,53,0,1
955,2020,CA-NS Nouvelle-Ecosse,Good,Daily,Female,1963,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,57,1,1
956,2020,CA-MB Manitoba,Very poor,Less than monthly,Female,1992,I am born in this country,Separated,Upper secondary education (ISCED 3),Unemployed,Not applicable; Never had a job,Lower class,1,28,0,1
957,2020,CA-QC Quebec,Good,Daily,Female,1980,I am born in this country,Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper middle class,7,40,1,1
958,2020,CA-NB Nouveau-Brunswick,Good,Daily,Female,1976,I am born in this country,Single,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Lower middle class,7,44,1,1
959,2020,CA-QC Quebec,Good,Daily,Female,1993,I am an immigrant to this country (born outside this country),Living together as married,Bachelor or equivalent (ISCED 6),Student,Private business or industry,Working class,7,27,0,1
960,2020,CA-QC Quebec,Good,Daily,Male,1993,I am born in this country,Married,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Government or public institution,Upper class,7,27,1,0
961,2020,CA-QC Quebec,Very good,Daily,Male,1955,I am born in this country,Divorced,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,65,1,0
962,2020,CA-BC Colombie-Britannique,Very good,Monthly,Male,1980,I am born in this country,Married,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Government or public institution,Upper middle class,7,40,1,0
963,2020,CA-ON Ontario,Fair,Weekly,Female,1957,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,4,63,1,1
964,2020,CA-QC Quebec,Good,Weekly,Male,1979,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Working class,5,41,1,0
965,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1987,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,10,33,1,0
966,2020,CA-ON Ontario,Very good,Daily,Male,1990,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,30,1,0
967,2020,CA-ON Ontario,Fair,Daily,Female,2001,I am born in this country,Single,Upper secondary education (ISCED 3),Student,Private business or industry,Working class,6,19,0,1
968,2020,CA-MB Manitoba,Good,Never,Male,1958,I am born in this country,Widowed,Primary education (ISCED 1),Retired/pensioned,Government or public institution,Lower middle class,8,62,0,0
969,2020,CA-ON Ontario,Fair,Less than monthly,Male,1941,I am an immigrant to this country (born outside this country),Married,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Upper middle class,9,79,0,0
970,2020,CA-QC Quebec,Good,Daily,Female,2000,I am an immigrant to this country (born outside this country),Single,Post-secondary non-tertiary education (ISCED 4),Student,Private business or industry,Lower class,6,20,0,1
971,2020,CA-ON Ontario,Poor,Daily,Female,1995,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Lower middle class,6,25,1,1
972,2020,CA-QC Quebec,Very good,Monthly,Female,1988,I am born in this country,Living together as married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Not applicable; Never had a job,Working class,8,32,1,1
973,2020,CA-QC Quebec,Good,Daily,Female,1994,I am born in this country,Living together as married,Short-cycle tertiary education (ISCED 5),Homemaker not otherwise employed,Private business or industry,Upper middle class,8,26,0,1
974,2020,CA-ON Ontario,Good,Never,Male,1967,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,53,1,0
975,2020,CA-QC Quebec,Very good,Weekly,Female,1989,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,10,31,1,1
976,2020,CA-ON Ontario,Good,Daily,Female,1986,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Self employed,Private business or industry,Upper middle class,8,34,0,1
977,2020,CA-ON Ontario,Good,Daily,Female,1970,I am born in this country,Divorced,Master or equivalent (ISCED 7),Self employed,Private non-profit organization,Lower middle class,7,50,0,1
978,2020,CA-QC Quebec,Very good,Never,Male,1961,I am an immigrant to this country (born outside this country),Living together as married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,59,1,0
979,2020,CA-SK Saskatchewan,Very good,Weekly,Female,1980,I am born in this country,Divorced,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,40,1,1
980,2020,CA-ON Ontario,Good,Daily,Female,1968,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Part time (less than 30 hours a week),Private business or industry,Working class,8,52,0,1
